video_id,title,description,published_at,tags,hashtags,duration,view_count,like_count,comment_count
82DWXNyE-Vw,Who's the Biggest Kitten In the House?!,"There might not be any ""real"" kittens left, but that doesn't stop the adult Maine Coon cats from from acting like them! Who is the biggest kitten in the house?  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster there 😸",2025-10-14T11:27:16Z,,,PT10M55S,29706,1605,280
cwypezZHScc,Maine Coon Kittens Growing Up | Day 1 - 100!,"This is the story of how Freya's Maine Coon kittens Antonio, Richard, Ludwig, Amadeus, Sebastian, Edvard and Clara grow up, from newborn to 100 days old! Follow them as they take their first steps, have their first taste of food, meet their relatives for the first time and learn everything else they need to know to be good cats. At the end, you will also get too see what their lives look like in their new homes!  The names in the litter are based on famous composers: * Antonio Vivaldi: Spring * Wolfgang Amadeus Mozart: Eine Kleine Nachtmusik * Ludwig van Beethoven: Für Elise * Richard Strauss: Also Sprach Zarathustra * Clara Schumann: Piano Concerto * Edvard Grieg: Morning Mood * Johann Sebastian Bach: C Major Preulude  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster there 😸  Chapters: 0:00 Day 1 - 6: Newborn 1:54 Day 7 - 12: Meeting Big Sister Ada 5:08 Day 13 - 19: Name Reveal + Meeting Grandma Luna 8:48 Day 20 - 26: Moving Out of the Nest 11:02 Day 27 - 33: Bottle Feeding + Litter Box Training 13:30 Day 34 - 49: Meeting Uncle Buster + Love From Grandma 17:47 Day 50 - 59: Escaping the Kitten Room 20:27 Day 60 - 72: Hanging Out With Big Cats + Vaccination 23:37 Day 73 - 87: Playing and Cuddling 26:21 Day 88 - 99: Toilet Paper Wall + Fun on the Balcony 29:44 Day 100: Last Day Before Moving 31:02 Epilogue: Kittens In their New Homes!  -------------------------------------------------------------------------------------------------------------------- The following music was used for this media project: Wikimedia: https://commons.wikimedia.org/wiki/File:Also_Sprach_Zarathustra_-_Einleitung.ogg Kevin MacLeod, CC BY 3.0 [https://creativecommons.org/licenses/by/3.0], via Wikimedia Commons  John Harrison, CC BY-SA [//commons.wikimedia.org/wiki/File:Vivaldi_-_Four_Seasons_1_Spring_mvt_1_Allegro_-_John_Harrison_violin.oga], via Wikimedia Commons https://commons.wikimedia.org/wiki/File:Vivaldi_-_Four_Seasons_1_Spring_mvt_1_Allegro_-_John_Harrison_violin.oga",2025-10-07T22:45:11Z,,,PT35M8S,481819,8875,686
Ce782DAjBF8,Kitten Clara Moves to Her New Family!,"The time has come for Clara to move to her new home. But it's not just any home, it's to Uncle Brock! I even got to deliver her myself and visit her new family.  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 Clara Is Moving 0:40 Traveling With Clara 3:18 Arriving In Clara's New Home 3:51 Meeting Doris 5:18 Meeting Uncle Brock 8:20 Clara Explores - and Brock Follows! 11:39 Meeting Simba 13:23 Goodbye, Clara 13:45 I'm Back Home",2025-09-23T13:59:51Z,,,PT15M25S,73923,2805,392
lYePpR7t4NI,Grandma Luna Loves To Cuddle With Her Grandkittens!,"Richard and Clara are the only kittens left and Grandma Luna takes every chance she gets to cuddle with them in her favourite bed!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 Richard Making Biscuits 0:51 Luna Meows For Her Grandkittens! 2:12 Richard Loves His Grandma 3:12 Iris! 3:44 Clara Is Coming 5:03 Richard Jumps In and Out! 6:58 Cuddle Puddle",2025-09-21T22:59:19Z,,,PT8M39S,34488,1931,323
jJon9IVi_q8,Iris Visits the 2 Remaining Kittens!,"Five of Freya's kittens have moved and now only Richard and Clara are left. But Iris is here for a visit to brighten the mood!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 Only Richard and Clara Left 0:23 Iris Is Here! 2:29 To the Cat Wall 4:18 Fun on the Balcony 6:41 ""I Can Reach You Under the Door"" 7:54 Closer Together 8:56 Iris Plays With Richard's Tail! 10:47 Thirsty Clara",2025-09-17T22:26:21Z,,,PT11M10S,28825,1744,388
12Siobpa1e0,The Kittens' Last Morning Together,"The kittens are 14 weeks old and ready to move to their new homes. This video was filmed in the morning just before the first kittens moved. Sebastian and Edvard went to the same family and Ludwig, Amadeus and Antonio moved to separate families. Richard and Clara are staying here for another week!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸",2025-09-16T23:40:20Z,,,PT6M4S,18910,1474,251
OB-sKZ6W-S8,A Present for the Maine Coon Kittens?!,"Let's take out the mega tunnel and let the kittens try it!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 A Present From the Kittens' Uncles 0:37 First Reaction 4:10 Kittens and Cats Everywhere! 7:49 Hard to Impress Clara and Buster 9:07 Grandma Luna Loves It! 11:50 Princess Clara Is Too Cute to Play",2025-09-15T16:35:41Z,,,PT12M52S,17806,1328,178
sQFTMap1eR4,Uncle Buster Acts Cool... Until Kittens Show Up!,"Uncle Buster has a heart of gold and the kittens know it!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 Kittens Jump Up To the Counter! 1:19 Richard Has Some Problems 2:16 Come Here, Ludwig 3:40 Ludwig and Uncle Buster Cuddling 5:16 A Funny Moment! 5:39 Everyone Likes to Hang Out With Buster!",2025-09-10T19:43:56Z,,,PT7M13S,28808,1591,182
ydHUdu5TnKo,A Wall Full of Kittens!,"The kittens are getting big and the cat wall is so fun for them to climb! But one kitten is a bit hesitant and might need some help 😉  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 Playing and Running Around 2:30 Climbing the Cat Wall 6:36 They Can Jump Down Too! 7:42 Ludwig Needs Some Encouragement 8:46 Richard's Funny Style 9:22 Antonio and Dexter on the Bed 11:32 Mama Freya Wants to Rest!",2025-09-09T00:25:42Z,,,PT11M56S,17519,1221,173
_Ob8YfCMClA,Kitten Meets Her Family For the First Time!,"Freya's grandkitten Merritt is here for a visit! I was supposed to get her dad, Galileo, but he didn't want to come with me. So Merritt came instead! How will she react to meeting 12 cats in her family for the first?  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 Getting Freya's Son 0:48 Nope, Let's Take Grandkitten Merritt Instead 1:26 Merritt Meets Grandma Freya 3:10 Coming Out From the Carrier 3:58 Buster Wants Merritt's Treat 5:06 Meeting Great Grandma Luna 7:05 Aunt Ada Is Here 8:30 Buster's Box Brightens the Mood 10:28 Merritt Takes a Break 10:47 Let's Meet the Kitten Uncles! 11:38 Uncle Richard and Antonio 12:52 Meeting Edvard, Clara and Ludwig 14:46 One Small Friend and One Big Friend 17:05 Playing and Having Fun! 20:18 Time to Go Home 21:14 Back Home With Mom and Dad",2025-09-03T23:54:30Z,,,PT22M25S,221479,5043,575
ZYYF8U2OUv4,Grandma Luna Loves Her Grandkitten Richard!,"Maine Coon kitten Richard is cuddling with Grandma Luna in a nice and fluffy bed. Other cats and kittens will come and go, but Richard and Luna never leave each other's side!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 Who Gets the Upper Paw? 1:04 Edvard Checks In 1:30 Richard Loves This 2:37 Looking For Milk, Richard? 3:07 Grandma Luna Is In Charge 4:36 Ludwig Gets Some Love Too! 6:46 Luna Can't Get Enough of Richard 7:50 Luna Starts Talking!",2025-08-31T22:46:31Z,,,PT9M56S,34036,1993,307
mIiB7xOlk1U,Who Wants to Cuddle With Kitten Sebastian?,"All the cats and kittens are tired, except Sebastian! Will he find someone who wants to cuddle with him?  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 Sleepy Kittens 1:20 Cuddle With Sebastian, Uncle Buster? 2:01 Amadeus In the Box 2:55 Sleepy Cats Everywhere! 4:06 Sebastian and Dexter 5:49 Climbing the Cat Wall 9:02 Mama Freya Gives In! 10:31 Ada Likes Her Little Brother",2025-08-30T00:08:18Z,,,PT11M44S,18847,1350,183
CS8BmrO50lw,Kittens Play on the Balcony!,"The days are getting a bit cooler now so this is the perfect time for the kittens to play on the balcony!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 Kitten Chaos Inside 2:50 Let's Go Out to the Balcony 4:14 Catch the Fur 5:13 Too Close to the Camera 😆 6:07 Lots of Fun Toys 7:39 Climbing the Cat Tree",2025-08-24T13:01:06Z,,,PT9M56S,20052,1436,261
1btfRP7NyBY,Iris Acts Grumpy - But Loves Her Kitten Uncles!,"Iris is here for a visit and she gets to spend some time with her kitten Uncles Richard and Antonio. Despite acting grumpy, she might actually start to like the little ones today!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸  Chapters: 0:00 Iris Is Coming! 1:00 Here's Uncle Antonio! 2:08 Antonio Doesn't Know What To Do 3:38 Iris Finally Shows Affection! 4:57 To the Cat Wall 5:30 Here's Richard! 6:17 Can You Jump, Antonio? 7:10 Iris Plays With Antonio! 9:09 Iris Loves Them (But Still Growls a Little Bit!)",2025-08-21T12:38:15Z,,,PT10M47S,36715,1937,393
R2UbS90mT28,Little Kitten Richard Cuddles With Big Uncle Buster!,"Little Maine Coon kitten Richard really likes to cuddle with big Uncle Buster. And luckily for him, Uncle Buster's fur is not the only thing made of gold!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and the previous litters there! 😸",2025-08-18T23:58:43Z,,,PT8M28S,35020,2450,409
OezeSdGU4DQ,Maine Coon Family Tree!,"This video shows the complete family tree of all the Maine Coon kittens ever born here and all the adult cats living here now!  Follow these links to find all video playlists with all the videos from each litter:  100 days growing up videos: https://www.youtube.com/playlist?list=PLZ2hDy-LuoyM1kxSlM4z0NAYDpEXCS1Bq Luna's First Litter: https://www.youtube.com/playlist?list=PLZ2hDy-LuoyM1kxSlM4z0NAYDpEXCS1Bq Luna's Second Litter: https://www.youtube.com/playlist?list=PLZ2hDy-LuoyPKbfdn2NSGfU3jki4RW4Il Freya's First Litter: https://www.youtube.com/playlist?list=PLZ2hDy-LuoyOJmdndMjwB6z4OYaSQZ33g Luna's Third Litter: https://www.youtube.com/playlist?list=PLZ2hDy-LuoyMPcshZnNkfIdg7GUi9w6fT Ada's First Litter: https://www.youtube.com/playlist?list=PLZ2hDy-LuoyP9nE7rtDLlLngVagcAgG-7 Freya's Second Litter: https://www.youtube.com/playlist?list=PLZ2hDy-LuoyPxOGolxBJ6RIUup_E-Ntp4  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The kittens have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster there 😸  -------------------------------------------------------------------------------------- The following music was used for this media project: Haydn's Trumpet Concerto in E-flat major Real Filharmonía de Galicia, CC BY 3.0 [https://creativecommons.org/licenses/by/3.0], via Wikimedia Commons",2025-08-17T20:02:06Z,,,PT4M3S,72189,3265,507
EkSEnpj3ecc,Maine Coon Kittens Get Their First Vaccination!,"It's time for the kittens to get their first vaccination! How will they react coming to a completely new place and get the vaccine? And how will Mama Freya and the others react when the kittens come back home?  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸  Chapters: 0:00 Let's Go to the Vet! 0:12 Exploring the Room 3:06 The Vaccination 5:02 Let's Go Home 5:41 The Big Cats' Reaction 7:18 Mama Freya Comforts Her Kittens!",2025-08-14T16:30:48Z,,,PT8M17S,21959,1665,236
DZ2SC44GYdI,Kittens Can't Get Enough of This Toy!,"The kittens really love to play with the spring, their favourite toy!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸  Chapters: 0:00 Waiting For Something Fun 0:42 There It Is! 2:08 Thirsty Cats 3:45 Under the Bed 4:39 Clara Chases the Spring! 5:54 The Sleepyheads 6:50 Edvard and Amadeus Just Wrestling 8:39 Into a Big Box",2025-08-14T00:06:16Z,,,PT10M1S,18075,1348,162
jalw7Xqq-TY,Brock Meets Papa Dexter #mainecoon #cats,"Brock is here to meet his dad, Dexter, after 1 year apart! See the full video of Brock's visit here: https://youtu.be/1I143HxX2Po",2025-08-12T20:00:52Z,,,PT49S,151819,3351,149
1I143HxX2Po,Reunited After 1 Year!,"Dexter and Luna had kittens a year ago. Their son, Brock, moved to a new family when he was 3 months old and they have not seen each other since then. What happens when he comes back for a visit and the Maine Coon cat family reunites after such a long time?  Brock's owner made her own version of the reunion. You can watch her video here: https://youtu.be/4d-Xyzu7BKk?si=k_xWKvuYWbc7JA54  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸  Chapters: 0:00 Brock Is Back! 0:56 Papa Dexter Is Here 1:52 Father and Son Meet 3:38 Mama Luna's Turn 5:52 Dexter Tries Again 8:07 Mama Luna Gets a Sniff! 9:43 Meeting Little Sister Iris 10:43 Father and Son - So Close!",2025-08-11T22:59:53Z,,,PT11M46S,1315496,17690,1861
6cD2FKhGsG4,Just a Totally Normal Day with 13 Maine Coon Cats!,"Freya's kittens are 2 Months Old and are growing fast! Their niece, Iris, is here for a visit, so there are lots of bigger cats here that they can hang out with today.  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸  Chapters: 0:00 Posing Nicely on the Bed 0:41 Chasing Toys 2:04 Say Hello to Iris! 4:08 Treat Time 7:24 Richard Doesn't Understand the Concept of Treats",2025-08-08T21:58:46Z,,,PT9M16S,26944,1564,255
xrHzuW0qs1Y,How To Take a Group Photo of 7 Kittens!,"It's not easy to take a group photo of 7 kittens, but with patience it's possible!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸",2025-08-04T21:54:39Z,,,PT2M48S,31347,1761,287
IOpFKxrGYsM,Maine Coon Kittens Have Taken Over the Apartment!,"Freya's 7 Maine Coon kittens have escaped from their room and are now allowed to be everywhere in the apartment!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸  Chapters: 0:00 Uncle Buster's Cooling Mat 3:03 Chasing the Feather Wand 5:32 Dexter and the Kittens 7:27 Big Sister Ada 9:04 On the Table",2025-08-03T21:44:21Z,,,PT10M31S,37600,2164,293
uDAkQNbqCBg,The Kittens Are Escaping!,"The Maine Coon kittens are already starting to escape from their room!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸  Chapters: 0:00 The Kittens Want to Escape 2:55 The First Escape! 4:02 Clara Tries So Hard 5:20 The Second Escape! 6:48 Uncle Buster Looks Inviting... 8:01 Edvard and Uncle Buster 9:53 Go Inside Again? 10:41 Grandma Luna Says Hello 11:59 Luna Wants Buster For Herself",2025-07-29T23:18:12Z,,,PT12M38S,34166,1976,386
kmpBlKKER8s,How I Care for 7 Kittens Daily!,"A room full of kittens gets dirty quickly and needs cleaning every day. The kittens themselves also need to be weighed and have their eyes cleaned when needed. Let's hope that the help me as much as possible to make it easy!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸  Chapters: 0:00 Let's Clean the Room! 0:10 The Litter Box 0:27 The Floor 3:38 Food Time! 4:47 Eye Cleaning 10:33 Weighing 12:41 Finally Done!",2025-07-28T23:08:27Z,,,PT13M40S,47446,1949,346
UJirlHYdI_8,Iris Hangs Out With Her Kitten Uncles!,"Iris is here visiting her old cat family and her new kitten uncles and aunt. Is she finally starting to get used to the little ones?  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸  Chapters: 0:00 Iris Watches the Kittens 0:34 Uncle Buster Is Coming! 2:22 Who Wants Treats? 3:56 Iris Comes In 6:13 The Spring Is Fun! 8:20 Iris Likes Edvard's Tail! 12:06 What About Ludwig? 13:50 Enough of Kittens! 15:15 But Iris Loves to Watch Them",2025-07-24T23:44:00Z,,,PT15M39S,70729,2574,525
fJuImWxBRv0,6 Weeks Old Kittens Never Get Tired of Playing!,"The Maine Coon kittens are 6 weeks old and so playful and full of energy!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸  Chapters: 0:00 Behind the Wall 0:46 The Feather Toy 1:44 Clara on the Bed 3:45 Climbing my Legs 5:48 Up to the Platform 6:39 Posing Nicely!",2025-07-22T20:11:28Z,,,PT7M21S,25529,1736,220
UHMm_vRq1D8,Mom Ran Out of Ink! #mainecoon #kitten #sodapop,"Maine Coon mom Freya ran out of ink when she had her kittens, but got a refill!",2025-07-20T00:54:52Z,,,PT27S,129656,4953,195
qigFKVRME_k,Grandma Cat Is Crazy?! #mainecoon #kitten,Grandma Luna goes crazy over her grandkittens today! Full video here: https://youtu.be/fyYk2A387so,2025-07-18T22:33:32Z,,,PT1M,69512,3715,200
fyYk2A387so,Grandma Cat Goes Crazy Over Her Grandkittens!,"Luna loves her grandkittens and today her love is a bit too strong!  For more videos with my Maine Coons, take a look at my other channel:  https://www.youtube.com/@Maine_Coon_Adventures  The four generations of Maine Coon cats have released their own merch collection! Take a look here to see all the products: 👉 https://mcomerch.com You will also find merch from Uncle Buster and Ada's kittens there 😸  Chapters: 0:00 Grandma Luna Is Meowing 0:42 Let's Go Into the Cave 3:47 The Kittens Are Curious About Grandma 4:32 Luna's Craziness Begins 5:40 Luna Carries Richard Outside 6:44 Luna Really Wants to Carry the Kittens! 8:56 Luna Loves them Too Much 10:39 You're Crazy, Luna 12:27 She Wants Them to Escape?",2025-07-18T00:09:25Z,,,PT12M57S,265316,9242,1120
