video_id,title,description,published_at,tags,hashtags,duration,view_count,like_count,comment_count
Xol3CAorF-o,Brotherly Love is Priceless!,"Join Timofey in this heartwarming journey as he shares his special bond with Mila, his adorable cat, from her playful kitten days to her graceful adulthood. Watch as their delightful antics, cozy cuddle sessions, and spontaneous adventures unfold, showcasing the joy and companionship pets bring to our lives. Don't miss this cute and uplifting video that captures the essence of friendship between a boy and his beloved cat!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #love #cute",2025-08-29T15:00:58Z,catpusic|catpusic team|mila and pusic|TimofeyAndMila|HeartwarmingPetStories|KittenToCatJourney|AdorableCatAdventures|BoyAndHisCat|PetCompanionship|CuddleSessions|CuteCatMoments|JoyOfPets|CatAndBoyFriendship|pet|pets|cute cat|cat|cats,#cat|#love|#cute,PT8M8S,93952,2626,0
HLRWO71SD6k,Fake Cat Prank 2 !,"We have a small copy of our cat Pusiс. The toy looks almost like him. Will Mila guess that in front of her is not Pusiс, but a fake cat? Let's watch the interesting reaction together  You can watch the first part of the fake cat prank here: https://youtu.be/C7gzpc9GQ98?si=u20Y-AWoAFu9v6SJ  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #challenge #prank",2025-08-15T15:00:27Z,cat|catpusic|the cat pusic|prank|challenge|cat challenge|cat prank|meow|fake cat|fake cat prank|fake,#cat|#challenge|#prank,PT2M45S,71998,1410,111
i02wLXrw_W0,Tail of Two Cats: Who’s the Speediest Sprinter?,"Two cats are participating in the great marathon of the year. They need to reach the finish line first. Will speed or strategy win the day? Tune in for unexpected twists, adorable antics, and the delightful conclusion. Who do you think will cross the finish line first? Let the race begin!   📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #marathon #catvideos",2025-08-01T15:30:31Z,cat marathon race|feline speed challenge|who runs faster cats|cat competition fun|marathon for cats|cat racing adventure|two cats race|fastest cat showdown|cat versus cat marathon|cat sprint contest|catpusicteam|cat pusic|catpusic team|mila and pusic,#cat|#marathon|#catvideos,PT1M35S,73136,1474,110
Lvnc_wCHXXE,From Kittens to Warriors: Mila and Pusiс's Year-Long Battle!,"This video chronicles their epic monthly battles over one year, showcasing adorable antics and fierce feline confrontations. Watch Mila grow from a curious kitten into a spirited young cat, as their dynamic evolves through hilarious fights and unexpected moments of friendship. Don't miss this delightful tale of cat camaraderie!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #catvideos #funny",2025-07-19T15:30:10Z,EpicCatBattles|KittenAdventures|FelineFriendship|MilaTheCat|AdorableAntics|FunnyCatVideos|CatCamaraderie|MonthlyCatChronicles|SpiritedKittens|FierceFelineFights|catpusic|the cat pusic|pusic and mila,#cat|#catvideos|#funny,PT15M6S,72785,1526,124
vr1lbGKG2Xs,Unexpected Reactions: How Cats Handle the Stray Game?,"We tried to launch and play one game called STRAY. there we play the role of a cat. But how will our cats react to the fact that a virtual cat is roaming on TV? Will our cats understand the trick?  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #catvideos #stray #straycat #gameplay",2025-07-05T15:01:39Z,catpusic team|catpusic|cat reaction|pusic and mila|Cats reaction to cat video game|stray game reaction|Cats react to stray|Cats react to stray game|video game|stray game|game cat,#cat|#catvideos|#stray|#straycat|#gameplay,PT4M18S,76435,2909,140
Xy4EHAhjVnw,Our House Was Sold. Where Will We Live?,"The time has come and it is time to say goodbye to the two-story house where cats spent their happy time. This house will go to those who really need them. We decided to give it to street cats, there are 16 cats living on one site. With cold weather, they won't freeze and will stay warm.  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #home #catvideos",2025-06-20T16:00:54Z,catpusic|catpusic Team|mila and pusic|cat house|cat home|cat reaction|goodbye,#cat|#home|#catvideos,PT2M47S,189474,2181,186
dHt8cSPts20,Cats Visit Louvre Museum To See Mona Lisa !!,"Join our adventurous feline duo as they explore the iconic Louvre Museum in Paris! Watch as these curious cats embark on a whimsical journey, discovering the secrets behind the world-renowned Mona Lisa. From playful moments amidst stunning art to insightful encounters with museum staff, this delightful escapade reveals a unique perspective on the masterpiece that has captivated audiences for centuries. Don’t miss this enchanting tale of cats and culture!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #monalisa #catmonalisa",2025-05-30T15:15:03Z,catpusic|catpusic team|pusic and mila|cat mila|FelineAdventures|LouvreMuseum|CuriousCats|MonaLisaJourney|ArtfulCats|WhimsicalExploration|CatTravelVlog|ParisianPawprints|MuseumMagic|CatCultureDiscovery|MonaLisa,#cat|#monalisa|#catmonalisa,PT2M43S,66403,1776,162
wReWyOKWPHc,How to stop time? It's so sad (( ((,"Witness the heartwarming journey of a playful kitten as she makes her first adorable appearance, racing towards the camera in mesmerizing slow motion. From her clumsy 3-month-old antics to her graceful charm at 6 months, and finally blossoming into a beautiful one-year-old, this touching video captures the essence of growth and the unbreakable bond between a kitten and her forever home.  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #kitten #cute",2025-05-24T15:30:24Z,kittenjourney|slowmotionkitten|heartwarmingpets|adorablekittens|kittensofyoutube|felinegrowth|clumsycuties|catlovers|animalbonding|playfulkittens|catpusic|catpusic team|mila cat|cat and pusic|slow motion|slowmotions,#cat|#kitten|#cute,PT2M12S,107839,1792,187
HLHXdwcBs5o,Does She Want To Cure Me Or To Dissect My Stomach?,"Join us in this playful exploration of feline affection as we delve into the age-old question: Does she want to cure me or just open my stomach? Watch as our curious cat delivers a mix of soothing belly massages and gentle scratches, blending comfort with a hint of mischief. Discover the fine line between love and playful pain in this adorable showcase of cat behavior!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic   #cat #catvideos #love",2025-05-16T15:30:07Z,feline affection|cat behavior|playful cats|soothing cat massages|cat mischief|love vs pain|cute cat moments|pet therapy|cat cuddles|adorable feline antics|cat|cats|catpusic|catpusic team|mila cat,#cat|#catvideos|#love,PT2M11S,73620,1348,185
YgiMySie1w4,Adorable Cats Spin Trend! Spinning Challenge!,"We into the hilarious TikTok trend where pet owners showcase their furry friends by spinning around while filming with their teeth! Experience the joy and laughter as we explore the creative ways people capture the heartwarming moments, share tips for safe spinning, and highlight the cutest reactions from pets. Don’t miss out on this quirky adventure that’s taking the internet by storm!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #trending #tiktok",2025-04-25T14:30:33Z,TikTokPets|FurryFriendsChallenge|PetOwnerFun|SpinningPets|HilariousPetVideos|CutePetReactions|TeethFilmingTrend|SafeSpinningTips|HeartwarmingPetMoments|QuirkyPetAdventure|spinningCat|catspin|catTrend|Spinning Challenge|Challenge,#cat|#trending|#tiktok,PT1M40S,103666,1715,210
AUtEFniUS10,Why Do Cats Go Crazy At Night? I Installed A Hidden Camera In The House,"Ever wondered why your cats turn into little fur tornadoes at night? I will reveal the secret night life of my two mischievous cats using a hidden camera.  Watch their hilarious antics as they race, leap, and pounce around the house in the dead of night. Could it be their wild instincts, boredom, or just pure feline fun? Tune in for a lighthearted exploration of nocturnal cat behavior!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #action #cat #night",2025-04-19T14:00:14Z,catpusic|cat|the cat pusic|cat night|what do cats do at night|cats night|camera|home night|Hidden Camera|cat mila|pusic and mila,#action|#cat|#night,PT9M9S,140279,1414,159
cTtIm09Eveg,The Transformation Chronicles: A Year in the Life of a Kitten,"Join us on an adorable journey as we capture the enchanting transformation of a kitten from just 2 months to a lively 1-year-old!  Don't miss the cuteness overload and heartwarming snippets that will leave you smiling!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #kitten #cats",2025-04-03T15:01:00Z,kittentransformation|adorablekittens|cutenessoverload|kittenadventures|purrfectmoments|catgrowthjourney|felinefriends|kittenlove|petlife|heartwarmingpets|catpusic|pusic cat|mila kitten|mila cat|cat life,#cat|#kitten|#cats,PT1M45S,188413,2181,205
kIdn5tPXBw8,A Year of Pawsitivity: Mila's 1st Birthday Party!,"Join us for a pawsome celebration as we throw a fabulous birthday party for Mila the cat, who turns 1! Watch as she and her friend Pusiс indulge in delightful treats, explore festive decorations, and enjoy games designed just for them. With plenty of surprises and heartwarming moments, this adorable gathering captures the joy of feline friendship and the magic of birthday celebrations. Don't miss out on the fun!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #happybirthday #catvideos",2025-03-21T15:00:56Z,catpusic|the cat pusic|cat mila|kitten mila|pusic and mila|happy birthday cat|anniversary|happy|happy birthday mila|cat birthday party ideas|pawsome feline friends|adorable cat celebrations|Mila the cat turns 1|cat treats for birthdays|birthday party for pets|heartwarming cat friendship,#cat|#happybirthday|#catvideos,PT4M23S,252598,2485,381
ohqqvedjVK0,Do Cats Really Get Goosebumps? Frosty Paw Reactions Explained!,"Join us in Part 2 of our delightful exploration as we observe Mila the cat's adorable paw twitches when she senses the chilly frost through the windows. Discover the science behind feline responses to cold and the quirky phenomenon of cat goosebumps! After the charming antics of Pusic in the first part, Mila's captivating behavior is sure to warm your heart and spark your curiosity!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic   #catreaction #cat #goosebumps",2025-03-07T15:30:18Z,MilaTheCat|CatPusic|cat goosebumps|goosebumps|cat reaction|PawTwitches|PetExploration|CutenessOverload|AdorableCats|FelineScience|ColdWeatherCats|CatGoosebumps|AnimalCuriosity,#catreaction|#cat|#goosebumps,PT2M12S,87922,1498,100
7ZZIwEQNYbw,How Long Will It Take? My Cat's Quest to Ring the Bell,"Join us as we embark on an adorable journey to teach Mila, a curious cat, how to press the call bell just like her predecessor, Pusic! We'll document the training sessions, share tips, and reveal how much time we invest in this feline challenge. Will Mila master the call bell, and how long will it take? Tune in for heartwarming moments and surprising antics!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #catreaction  #callbell",2025-02-21T15:00:10Z,catpusic|cat|cats|catmila|mila|pusic|CallBellCat|CatTraining|CuteCats|TrainingTips|AdorablePets|FelineAdventures|CatAntics|Training,#cat|#catreaction|#callbell,PT3M23S,205886,2542,247
myn2Y10foMw,Cat's Magical Moonwalk: Breaking It Down MJ Style!,"Join us for a purrfectly enchanting breakdown of the iconic 'Moonwalk' dance, infused with a feline twist! In this fun-filled tutorial, we’ll dissect the moves of the legendary Michael Jackson, while showcasing adorable cats demonstrating their own magical steps. Whether you're a dance enthusiast or a cat lover, get ready to groove and laugh along as we combine rhythm, style, and cuteness in one mesmerizing video!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #moonwalk #cat #michaeljackson",2025-02-08T14:01:00Z,CatDanceMoves|MoonwalkCats|MJStylePets|FelineGroove|MagicalCatMoves|DanceLikeMJ|CatDanceTutorial|PetsInMotion|MoonwalkingKittens|CatVideoMagic|CatPusic|Mila|Pusic|Michael Jackson|Michael Jackson cat|cat|cats|Moonwalk,#moonwalk|#cat|#michaeljackson,PT1M27S,715379,7436,435
fm6CWbzw06U,"WE BUILT A $10,000 DREAM CAT HOUSE!","Watch as we build a $10,000 dream house for our beloved cats! This cat house is a paradise for our furry friends, complete with all the amenities they could ever dream of. From cozy beds to fun toys, this cat house has it all!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #cathouse #catreaction #dreamcathouse",2025-01-18T14:30:19Z,cat dream house|ben azelart|kitten|cat houses|cat house|dream cat house|dream house for cat|build cat house|best cat houses|catpusic|cat pusic|mila cat|cat mila|pusic and mila|cat reaction house|cat home|home|funny cat|cat videos|cat video|cats|funny cat videos|funny pets|cute cat,#cat|#cathouse|#catreaction|#dreamcathouse,PT12M,763217,13325,1049
FqEtYOIFJS8,We Tested Cats vs Dancing Snake and the Results Are Surprising!,"Welcome to the CatPusic channel! Are you ready for a new portion of funny cat moments? Today you'll see our cats', Mila and Pusic, reaction to the weirdest toy. Our cute cats were in a stupor because of this dancing snake. This toy made them run up the stairs! Will kitties get used to such a snake? Cats VS dancing snake: who will win? Watch till the end to find out! Don’t forget to like this video and subscribe to our channel to see more funny videos with Mila and Pusic!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #catreaction #snake",2025-01-10T15:00:19Z,catpusic|the cat pusic|cat pusic|pusic the cat|mila|cat mila|mila the cat|mila and pusic|pusic and mila|cat|cats|funny cats|funny cat videos|try not to laugh|cats funny videos|cat videos|cat video|funny cat|pets|cats in a stupor|cats vs dancing snake|dancing snake pranks|dancing snake|cute cat videos|cat funny videos|funny pets|funny cats videos|cat moments|cute cat|snake prank|cat prank|prank|pranks|dancing snake toy|cats and snake toy,#cat|#catreaction|#snake,PT2M11S,171252,1613,145
IwwGi9_GQCg,"I Thought Kittens Were CUTE, But This Tail Surprise Was NEXT LEVEL!","Mila likes to hunt for a mobile tail. Even if the cat forbids her, she still lashes out and tries to get that fluffy tail.  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #cattoys #tails",2024-12-27T15:00:22Z,catpusic|the cat pusic|cat pusic|mila kitten|mila and pusic|catpusic team|cat mila|tail kitten|kitten reaction tail|reaction cat|pusic and mila|cat|cats|funny cats|funny cat videos|cat videos|cat video|pets,#cat|#cattoys|#tails,PT11M9S,153836,1765,170
qNmRr_wlolI,Do Cats Have a SECRET Life at Night?,"Hi, guys, and welcome to the CatPusic Channel! Have you ever wondered about what cats do at night while you’re sleeping? In today’s video, our two crazy cats discovered a new scratching post in the middle of the night and decided to test it out. But some of their epic fails were caught on camera. Nevertheless, one of them will take away the trophy of being the king (or queen!) of the top. Was it Pusic or Mila? Don’t forget to like this video and subscribe to our channel to see more funny videos with Mila and Pusic, as well as other exciting stories about our life with cats! Enjoy!   You can watch the past episodes in the playlist:  https://www.youtube.com/playlist?list=PLgOovRwRgGer398_l8rqEbnXIJ7mgp_72  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #night #home",2024-12-17T15:01:03Z,catpusic|the cat pusic|cat pusic|pusic the cat|catpusic team|mila|cat mila|mila the cat|mila and pusic|pusic and mila|cat|cats|funny cats|funny cat videos|try not to laugh|cats funny videos|cat videos|cat video|funny cat|pets|crazy cats|cats at night|what cats do at night|life with cats|cat secret life|what do cats do at night|fail|funny fails|fails|epic fails|cat fails|cat fails jump|scratching post|cat scratching post|caught on camera,#cat|#night|#home,PT2M49S,126632,1603,143
dDGfcUMv9f0,A Spaceship For Every Cat To Explore Space,"We have prepared two spaceships for the cats where they can do their business. Here are links to these ships in the Amazon store:  https://www.amazon.com/dp/B0DNJFJ1HL   and https://www.amazon.com/gp/product/B0DNFFQYCY?th=1 https://www.amazon.com/gp/product/B0DFWKL27Q Buckle up and they'll take off!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #catlitter #spaceship",2024-12-07T14:45:04Z,catpusic|catpusic team|mila kitten|cat mila|cat space|meow|spaceship|cat litter,#cat|#catlitter|#spaceship,PT5M22S,32564,1931,152
XHOMCPDAaFA,STOP Washing Your Face WRONG!,"When the Pusic cat washes, and Mila always prevents him from doing it. Why doesn't she let him clean himself up? What is she up to?  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #cats #washing",2024-11-30T14:30:21Z,catpusic|cat pusic|catpusic team|meow|cat reaction|stop|top washing|face,#cat|#cats|#washing,PT2M48S,169518,2370,167
-4XZ-BiYxbM,"The Surprising Truth About This $1,000,000 Challenge Nobody Tells You","New season. The obstacle wall is back. And today Mila the cat will try to win $1,000,000. Let's wish her good luck! The past passage of the Pusic cat of this wall:  https://youtu.be/O7PkYkXdKwc?si=sz54_Tg_K2jO3MMU  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic",2024-11-23T15:15:00Z,catpusic|the cat pusic|catpusic team|mila and pusic|challenge|challenge wall|wall|new cat|kitten,,PT4M4S,250469,1830,139
